name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Frederico Rodrigues de Paula Santos,MID,Man Utd,4,0,0,7,0,24.3,274,19,1,0,4,15.6,2021-08-22T13:00:00Z,75,16,1,0,0,0,2,0,63157,1,1,0,0,23702,31883,8181,50,FALSE,0,2
Jack Harrison,MID,Leeds,2,0,0,10,0,14.3,267,14,2,0,2.9,9.8,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,305139,2,2,5,2,-35391,11096,46487,60,TRUE,0,2
Ayoze Pérez,MID,Leicester,0.5,0,0,-8,0,11.9,211,20,4,0,1.6,0,2021-08-23T19:00:00Z,39,19,0,0,0,1,2,0,22761,1,4,8,-2,-684,2320,3004,60,FALSE,0,2
Tomas Soucek,MID,West Ham,5,0,0,7,0,6.5,422,20,1,0,4,4,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,830636,1,4,29,2,16810,69153,52343,60,TRUE,0,2
Will Hughes,MID,Watford,-0.5,0,0,0,0,0,386,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,4677,0,2,0,0,-983,209,1192,50,FALSE,0,2
Nicolas Pépé,MID,Arsenal,2,0,0,4,0,8.3,17,18,2,0,1.1,2.6,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,170310,2,0,0,2,-86710,4955,91665,74,TRUE,0,2
Granit Xhaka,MID,Arsenal,2,0,0,12,0,26,7,18,2,0,4.8,18,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,71783,2,0,4,2,-6158,7841,13999,50,TRUE,0,2
Jan Zamburek,MID,Brentford,-0.5,0,0,0,0,0,93,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,60790,0,0,0,0,230,8313,8083,45,FALSE,0,2
Yves Bissouma,MID,Brighton,5.5,1,2,32,1,12.7,70,12,0,0,5.5,35,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,937554,0,2,7,8,4592,61261,56669,45,TRUE,0,2
Anthony Elanga,MID,Man Utd,0.5,0,0,0,0,0,512,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,1648,1,1,0,0,-320,99,419,50,FALSE,0,2
Ferran Torres,MID,Man City,4,0,0,7,1,4.4,268,16,0,0,4.1,1,2021-08-21T14:00:00Z,60,15,0,0,0,0,2,0,159103,0,5,36,3,13661,34644,20983,70,TRUE,0,2
Kai Havertz,MID,Chelsea,2,0,0,0,1,5.2,141,18,0,0,9.2,7,2021-08-22T15:30:00Z,89,1,0,0,0,0,2,0,639736,2,0,80,3,-236941,16942,253883,84,FALSE,0,2
Martin Ødegaard,MID,Arsenal,1.9,0,0,0,0,0,558,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,8691,2,0,0,0,4907,5502,595,55,TRUE,0,2
Leon Bailey,MID,Aston Villa,2.5,0,0,0,0,0,492,11,0,0,0,0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,199852,0,2,0,0,5725,29825,24100,65,TRUE,0,2
Michael Olise,MID,Crystal Palace,0,0,0,0,0,0,464,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,2490,0,0,0,0,-875,61,936,55,TRUE,0,2
Morgan Gibbs-White,MID,Wolves,0,0,0,0,0,0,440,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,34802,1,0,0,0,-67,3291,3358,45,TRUE,0,2
Jeff Hendrick,MID,Newcastle,-0.5,0,0,0,0,0,297,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,4218,0,2,0,0,-633,196,829,50,FALSE,0,2
Mason Greenwood,MID,Man Utd,9.5,0,3,21,0,14.7,289,19,1,1,7.9,33.6,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,712563,1,1,31,10,124810,169302,44492,75,FALSE,0,2
Bryan Gil Salvatierra,MID,Spurs,0.5,0,0,0,0,0,487,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,8220,1,0,0,0,-1834,414,2248,60,FALSE,0,2
Chem Campbell,MID,Wolves,-0.5,0,0,0,0,0,548,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,7604,1,0,0,0,2886,3963,1077,45,TRUE,0,2
Phil Foden,MID,Man City,0,0,0,0,0,0,265,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,68816,0,5,0,0,-38785,899,39684,79,TRUE,0,2
Thiago Alcántara do Nascimento,MID,Liverpool,1.1,0,0,3,0,2,225,15,0,0,1.3,2.6,2021-08-21T11:30:00Z,9,5,0,0,0,0,2,0,65201,0,2,8,1,-18472,4229,22701,55,TRUE,0,2
Kieran Dowell,MID,Norwich,-1,0,0,0,0,0,323,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,4758,0,5,0,0,-859,169,1028,55,FALSE,0,2
Ben Woodburn,MID,Liverpool,1,0,0,0,0,0,553,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,2481,0,2,0,0,852,1295,443,45,TRUE,0,2
Samuel Edozie,MID,Man City,1.5,0,0,0,0,0,508,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,1442,0,5,0,0,-232,107,339,50,TRUE,0,2
Alex Oxlade-Chamberlain,MID,Liverpool,2.5,0,0,0,0,0,227,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,13044,0,2,0,0,9,2140,2131,60,TRUE,0,2
Josh Benson,MID,Burnley,0,0,0,0,0,0,116,15,0,0,0,0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,313,0,2,0,0,-89,0,89,45,FALSE,0,2
Christos Tzolis,MID,Norwich,-1.5,0,0,0,0,0,528,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,5251,0,5,0,0,-398,348,746,50,FALSE,0,2
Daniel Castelo Podence,MID,Wolves,0,0,0,0,0,0,438,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,673,1,0,0,0,-150,61,211,55,TRUE,0,2
Jadon Sancho,MID,Man Utd,1.5,0,0,5,0,13,485,19,0,0,2.3,3.6,2021-08-22T13:00:00Z,31,16,0,0,0,0,2,0,560868,1,1,6,1,-167670,16332,184002,94,FALSE,0,2
Lukas Rupp,MID,Norwich,0,0,0,2,0,0.3,317,16,2,0,0.6,5.2,2021-08-21T14:00:00Z,45,12,0,0,0,0,2,0,10891,0,5,0,1,658,2032,1374,45,FALSE,0,2
Curtis Jones,MID,Liverpool,0.8,0,0,0,0,0,244,15,0,0,0,0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,1582,0,2,0,0,-482,61,543,50,TRUE,0,2
N'Golo Kanté,MID,Chelsea,0.4,0,0,6,0,0.8,130,18,0,0,0.9,6.4,2021-08-22T15:30:00Z,18,1,0,0,0,0,2,0,259685,2,0,2,1,-81243,10546,91789,50,FALSE,0,2
Josh Martin,MID,Norwich,0,0,0,0,0,0,330,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,42,0,5,0,0,-13,0,13,50,FALSE,0,2
Wilfred Ndidi,MID,Leicester,2.5,0,0,14,0,3,216,20,4,0,1.9,16,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,127834,1,4,0,2,-2143,13258,15401,50,FALSE,0,2
Nathan Redmond,MID,Southampton,0,0,0,0,0,0,336,19,0,0,0,0,2021-08-22T13:00:00Z,0,13,0,0,0,0,2,0,8321,1,1,0,0,-1388,253,1641,60,TRUE,0,2
Ayotomiwa Dele-Bashiru,MID,Watford,0,0,0,0,0,0,394,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,2461,0,1,0,0,-539,0,539,45,FALSE,0,3
James Ward-Prowse,MID,Southampton,4.5,0,2,28,0,39.2,341,25,2,1,12.6,52.8,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,277646,2,2,34,8,-20809,19441,40250,65,FALSE,1,3
Bruno Miguel Borges Fernandes,MID,Man Utd,8.2,0,0,4,1,25.8,277,30,0,0,5.5,6.4,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,4391403,1,0,23,2,-3080,149207,152287,121,FALSE,1,3
James McArthur,MID,Crystal Palace,3.2,1,1,26,0,5.9,148,28,2,0,4.3,23.4,2021-08-28T14:00:00Z,87,19,0,0,0,0,3,0,39812,2,2,14,6,7764,14276,6512,45,FALSE,0,3
Kwadwo Baah,MID,Watford,-1,0,0,0,0,0,405,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,6902,0,1,0,0,-448,449,897,45,FALSE,0,3
Jairo Riedewald,MID,Crystal Palace,0.2,0,0,0,0,0,157,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,2907,2,2,0,0,-649,82,731,50,FALSE,0,3
Alexis Mac Allister,MID,Brighton,4.3,0,0,6,0,2.2,74,22,1,0,2.2,9.8,2021-08-28T14:00:00Z,45,8,0,0,0,0,3,0,51047,2,0,10,1,4294,11911,7617,55,TRUE,0,3
Alireza Jahanbakhsh,MID,Brighton,0,0,0,0,0,0,66,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,138,2,0,0,0,-18,0,18,55,TRUE,0,3
Jeffrey Schlupp,MID,Crystal Palace,1.2,0,0,3,0,0.6,155,28,0,0,0.1,0.4,2021-08-28T14:00:00Z,2,19,0,0,0,0,3,0,5220,2,2,0,1,-527,224,751,55,FALSE,0,3
Adama Traoré,MID,Wolves,1.5,0,0,18,0,47.7,435,30,1,0,9.4,23.2,2021-08-29T15:30:00Z,86,13,0,0,0,0,3,0,94846,1,0,23,2,2861,18413,15552,60,TRUE,0,3
Jorge Luiz Frello Filho,MID,Chelsea,2.7,0,0,11,0,0.6,123,23,1,0,1.5,14,2021-08-28T16:30:00Z,86,11,0,0,0,0,3,0,362021,1,1,0,2,-39281,23312,62593,60,FALSE,0,3
Diogo Jota,MID,Liverpool,5.7,0,0,1,0,6.3,240,23,0,0,7.4,4.2,2021-08-28T16:30:00Z,47,6,0,0,0,0,3,0,1184840,1,1,63,1,154435,273977,119542,76,TRUE,0,3
Ilkay Gündogan,MID,Man City,4.8,0,1,42,1,40.2,250,24,0,1,13.9,48,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,378759,0,5,51,9,-98388,19565,117953,73,TRUE,0,3
Declan Rice,MID,West Ham,3.5,0,0,11,0,24.3,421,28,2,0,5.4,17.6,2021-08-28T14:00:00Z,90,7,0,0,0,0,3,0,348473,2,2,12,1,9845,44764,34919,50,TRUE,1,3
Juan Mata,MID,Man Utd,0.5,0,0,0,0,0,459,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,4331,1,0,0,0,-471,249,720,49,FALSE,0,3
Hélder Wander Sousa de Azevedo e Costa,MID,Leeds,0.8,0,0,0,0,0,192,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,13207,1,1,0,0,-2194,594,2788,54,FALSE,0,3
Harvey Elliott,MID,Liverpool,2,0,0,9,0,25.7,506,23,1,0,4.6,7,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,11935,1,1,13,2,3309,5349,2040,55,TRUE,0,3
Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0,0,0,0,0,0,37,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,796,1,1,0,0,-99,67,166,55,TRUE,0,3
Hamza Choudhury,MID,Leicester,1,0,0,0,0,0,214,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,9738,2,1,0,0,-493,773,1266,45,FALSE,0,3
Juraj Kucka,MID,Watford,0.2,0,0,4,0,1.4,495,27,1,0,1.9,5.8,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,2395,0,1,12,2,-749,38,787,55,FALSE,0,3
André Filipe Tavares Gomes,MID,Everton,0.3,0,0,0,0,1.8,172,22,0,0,3.2,3.6,2021-08-28T14:00:00Z,9,4,0,0,0,0,3,0,10422,2,0,27,1,-1600,715,2315,49,FALSE,0,3
Luke Cundle,MID,Wolves,-0.5,0,0,0,0,0,547,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,2705,1,0,0,0,449,1013,564,45,TRUE,0,3
Adam Forshaw,MID,Leeds,0.5,0,0,0,0,0,552,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,723,1,1,0,0,30,173,143,45,FALSE,0,3
Ainsley Maitland-Niles,MID,Arsenal,-0.2,0,0,3,0,0.1,13,24,1,0,0.1,0.4,2021-08-28T11:30:00Z,19,12,0,0,0,0,3,0,5401,0,5,0,1,-884,160,1044,54,FALSE,0,3
Jesse Lingard,MID,Man Utd,0.8,0,0,0,0,0,276,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,93492,1,0,0,0,-13249,1098,14347,69,FALSE,0,3
Billy Gilmour,MID,Norwich,1,0,0,11,0,2.8,145,26,2,0,1.9,8.6,2021-08-28T14:00:00Z,78,9,0,0,0,0,3,0,632575,2,1,8,2,-23479,39321,62800,45,TRUE,0,3
Jaden Philogene-Bidace,MID,Aston Villa,0.8,0,0,0,0,0,497,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,1468,1,1,0,0,-186,100,286,50,TRUE,0,3
Fernando Luiz Rosa,MID,Man City,1.2,0,0,0,0,0,453,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,35177,0,5,0,0,-6319,3443,9762,50,TRUE,0,3
Tariqe Fosu-Henry,MID,Brentford,-0.4,0,0,0,0,0,79,21,0,0,0,0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,4520,1,1,0,0,-1716,32,1748,53,FALSE,0,3
Thomas Partey,MID,Arsenal,0,0,0,0,0,0,15,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,3864,0,5,0,0,-476,320,796,50,FALSE,0,3
Sean Longstaff,MID,Newcastle,0.8,0,0,22,0,25.5,309,25,2,0,6.2,35,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,24775,2,2,1,2,-1374,1732,3106,45,TRUE,0,3
Boubakary Soumaré,MID,Leicester,1.7,0,0,0,0,0,458,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,6574,2,1,0,0,-1000,324,1324,49,FALSE,0,3
Lucas Torreira,MID,Arsenal,0,0,0,0,0,0,18,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,29757,0,5,0,0,-5987,2398,8385,45,FALSE,0,3
Nampalys Mendy,MID,Leicester,0.2,0,0,0,0,0,203,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,30581,2,1,0,0,-5345,1202,6547,45,FALSE,0,3
Ryan Fraser,MID,Newcastle,1.5,1,0,12,0,0.3,298,25,1,0,1.8,0,2021-08-28T14:00:00Z,6,16,0,0,0,0,3,0,8260,2,2,18,4,-1411,359,1770,54,TRUE,0,3
Paul Pogba,MID,Man Utd,7.8,0,0,8,1,19.4,272,30,0,0,4.9,12.2,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,1490294,1,0,17,2,271082,363680,92598,77,FALSE,1,3
Bertrand Traoré,MID,Aston Villa,0,0,0,0,0,0,32,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,56038,1,1,0,0,-55435,110,55545,59,TRUE,0,3
Leandro Trossard,MID,Brighton,2.3,0,0,8,0,15.2,64,22,2,0,7.6,13.2,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,62662,2,0,48,2,-18774,3602,22376,64,TRUE,0,3
Christian Nørgaard,MID,Brentford,3.2,0,0,2,0,1.4,77,21,1,0,0.9,7.6,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,103755,1,1,0,1,10633,31333,20700,50,FALSE,1,3
Tommy Doyle,MID,Man City,0.5,0,0,0,0,0,566,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,413,0,5,0,0,170,204,34,45,TRUE,0,3
Nemanja Matic,MID,Man Utd,1.5,0,0,0,0,0,271,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,21651,1,0,0,0,636,3653,3017,45,FALSE,0,3
Bernard Anício Caldeira Duarte,MID,Everton,0,0,0,0,0,0,167,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,302,2,0,0,0,-56,0,56,55,FALSE,0,3
Kenny McLean,MID,Norwich,0,0,0,11,0,1.5,318,26,2,0,2.4,13.8,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,3214,2,1,9,2,-343,164,507,49,TRUE,0,3
Sadio Mané,MID,Liverpool,5.3,1,0,9,0,18.9,230,23,1,0,11,8.6,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,247504,1,1,82,5,-38132,13757,51889,119,TRUE,0,3
Jakub Moder,MID,Brighton,2.3,0,0,5,0,3.8,75,22,2,0,2.9,3,2021-08-28T14:00:00Z,72,8,0,0,0,0,3,0,67082,2,0,22,2,-4404,6409,10813,45,TRUE,0,3
Enock Mwepu,MID,Brighton,0.1,0,0,0,0,0,462,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,6441,2,0,0,0,-2871,180,3051,59,TRUE,0,3
Theo Walcott,MID,Southampton,1.5,0,0,0,0,0,332,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,17479,2,2,0,0,-1529,1533,3062,60,FALSE,0,3
Mateusz Klich,MID,Leeds,4.2,0,0,0,0,0,186,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,70244,1,1,0,0,27266,36622,9356,55,FALSE,0,3
Andriy Yarmolenko,MID,West Ham,1.5,0,0,3,0,0.3,412,28,0,0,0.6,0,2021-08-28T14:00:00Z,3,7,0,0,0,0,3,0,15165,2,2,6,1,-3162,890,4052,54,TRUE,0,3
Onel Hernández,MID,Norwich,-1,0,0,0,0,0,320,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,4290,2,1,0,0,-685,133,818,49,TRUE,0,3
Leander Dendoncker,MID,Wolves,0.2,0,0,0,0,0,434,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,13017,1,0,0,0,-1734,387,2121,49,TRUE,0,3
Marcus Rashford,MID,Man Utd,0,0,0,0,0,0,281,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,14071,1,0,0,0,-2389,266,2655,94,FALSE,0,3
Pascal Groß,MID,Brighton,4.7,0,0,19,0,50.7,55,22,2,0,8.9,29.2,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,66445,2,0,9,2,17311,26046,8735,60,TRUE,0,3
John McGinn,MID,Aston Villa,3.8,0,0,0,0,0,35,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,100236,1,1,0,0,-3069,11295,14364,60,TRUE,0,3
Bukayo Saka,MID,Arsenal,0.8,0,0,0,0,0.8,22,24,3,0,0.5,0,2021-08-28T11:30:00Z,45,12,0,0,0,0,3,0,642187,0,5,6,1,-209006,14222,223228,63,FALSE,0,3
Takumi Minamino,MID,Liverpool,0,0,0,0,0,0,236,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,6263,1,1,0,0,-2291,311,2602,53,TRUE,0,3
Marvelous Nakamba,MID,Aston Villa,1.5,0,0,3,0,0.3,41,21,0,0,0.1,0.6,2021-08-28T14:00:00Z,27,3,0,0,0,0,3,0,16735,1,1,0,1,-2147,1139,3286,45,TRUE,0,3
Johann Berg Gudmundsson,MID,Burnley,1.5,0,0,2,1,2.7,108,29,0,0,0.6,0,2021-08-29T13:00:00Z,62,10,0,0,0,0,3,0,5482,1,1,6,3,-362,348,710,55,TRUE,0,3
Steven Alzate,MID,Brighton,0.7,0,0,0,0,0,73,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,4159,2,0,0,0,-390,408,798,50,TRUE,0,3
Nathaniel Chalobah,MID,Watford,-0.2,0,0,0,0,0,385,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,1125,0,1,0,0,-255,38,293,50,FALSE,0,3
Fabio Henrique Tavares,MID,Liverpool,1,0,0,13,0,5.1,232,23,1,0,3,9.4,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,43825,1,1,15,2,-18328,1048,19376,54,TRUE,0,3
João Filipe Iria Santos Moutinho,MID,Wolves,1.5,0,0,10,0,16.8,426,30,1,0,2.7,6.2,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,33538,1,0,4,2,-2637,2708,5345,50,TRUE,0,3
Jacob Murphy,MID,Newcastle,3.8,1,0,21,0,11.3,304,25,2,0,6.8,34.2,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,28763,2,2,22,5,2037,8833,6796,50,TRUE,0,3
Mason Mount,MID,Chelsea,4.7,0,0,5,0,18.4,138,23,1,0,3.2,5.8,2021-08-28T16:30:00Z,90,11,0,0,0,0,3,0,1398037,1,1,8,2,-95895,73827,169722,75,FALSE,0,3
Yoane Wissa,MID,Brentford,0.2,0,0,0,0,0.5,524,21,0,0,0.2,0,2021-08-28T14:00:00Z,24,2,0,0,0,0,3,0,3557,1,1,2,1,-734,207,941,60,FALSE,0,3
Donny van de Beek,MID,Man Utd,0.5,0,0,0,0,0,282,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,9584,1,0,0,0,-1490,574,2064,59,FALSE,0,3
Anwar El Ghazi,MID,Aston Villa,4.2,0,0,2,0,36.9,42,21,1,0,4.8,6.4,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,117718,1,1,5,1,30007,43936,13929,60,TRUE,1,3
Mohamed Elyounoussi,MID,Southampton,3.2,0,1,27,0,23.6,517,25,2,1,16.2,49.6,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,2757,2,2,89,8,171,602,431,55,FALSE,0,3
Albert Sambi Lokonga,MID,Arsenal,0.5,0,0,0,0,0,478,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,16029,0,5,0,0,-1190,1999,3189,50,FALSE,0,3
Kevin De Bruyne,MID,Man City,0,0,0,0,0,0,251,24,0,0,0,0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,131636,0,5,0,0,-63450,4023,67473,120,TRUE,0,3
Mohamed Salah,MID,Liverpool,10,0,3,27,0,45.1,233,23,1,1,14,46.8,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,4031662,1,1,48,10,-203411,89165,292576,126,TRUE,0,3
Raheem Sterling,MID,Man City,3.5,0,0,-1,0,13.9,255,24,0,0,10.7,9.8,2021-08-28T11:30:00Z,32,1,0,0,0,0,3,0,212435,0,5,83,1,-12967,19461,32428,110,TRUE,0,3
Wilfried Zaha,MID,Crystal Palace,1.8,0,0,10,0,22.8,154,28,2,0,3.5,8.8,2021-08-28T14:00:00Z,90,19,0,0,0,0,3,0,403025,2,2,3,2,-89293,9307,98600,69,FALSE,0,3
Tom Davies,MID,Everton,0,0,0,0,0,0,176,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,6710,2,0,0,0,-831,424,1255,50,FALSE,0,3
Alex Iwobi,MID,Everton,1.7,0,0,4,0,22.9,174,22,0,0,5.1,6,2021-08-28T14:00:00Z,20,4,0,0,0,0,3,0,17089,2,0,22,1,-2726,1705,4431,60,FALSE,0,3
Ozan Tufan,MID,Watford,0,0,0,0,0,0,557,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,373,0,1,0,0,79,161,82,50,FALSE,0,3
Todd Cantwell,MID,Norwich,0.3,0,0,6,0,1.8,325,26,2,0,1.3,6.2,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,48753,2,1,5,1,-5387,3798,9185,55,TRUE,1,3
Jarrod Bowen,MID,West Ham,2.5,0,0,7,0,33.3,420,28,2,0,4.8,9.6,2021-08-28T14:00:00Z,78,7,0,0,0,0,3,0,89640,2,2,5,2,-18272,6762,25034,64,TRUE,0,3
Willian Borges Da Silva,MID,Arsenal,-0.2,0,0,0,0,0,3,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,12925,0,5,0,0,-5841,154,5995,63,FALSE,0,3
Francisco Machado Mota de Castro Trincão,MID,Wolves,1.8,0,0,13,1,4.6,461,30,0,0,3.9,8.4,2021-08-29T15:30:00Z,69,13,0,0,0,0,3,0,27131,1,0,26,3,-4385,2119,6504,59,TRUE,0,3
Manuel Lanzini,MID,West Ham,0.8,0,0,4,0,0.5,416,28,0,0,0.7,6.4,2021-08-28T14:00:00Z,11,7,0,0,0,0,3,0,9073,2,2,0,1,-820,1000,1820,59,TRUE,0,3
Moussa Sissoko,MID,Watford,-0.7,0,0,0,0,20.9,354,27,1,0,2.8,2.2,2021-08-29T13:00:00Z,70,17,0,0,0,0,3,0,108947,0,1,5,1,-8656,2884,2622,45,FALSE,1,3
Luka Milivojevic,MID,Crystal Palace,0,0,0,0,0,0,152,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,4286,2,2,0,0,-1456,31,1487,54,FALSE,0,3
Ruben Loftus-Cheek,MID,Chelsea,0,0,0,0,0,0,132,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,5094,1,1,0,0,-1421,26,1447,54,FALSE,0,3
Liam McCarron,MID,Leeds,1.5,0,0,0,0,0,576,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,0,1,1,0,0,0,0,0,45,FALSE,0,3
Eberechi Eze,MID,Crystal Palace,0,0,0,0,0,0,160,28,0,0,0,0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,2629,2,2,0,0,-497,116,613,60,FALSE,0,3
Joseph Hungbo,MID,Watford,0,0,0,0,0,0,402,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,2432,0,1,0,0,-638,0,638,45,FALSE,0,3
Dale Stephens,MID,Burnley,0,0,0,0,0,0,102,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,1594,1,1,0,0,-97,284,381,45,TRUE,0,3
James Rodríguez,MID,Everton,0,0,0,0,0,0,166,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,69157,2,0,0,0,-19626,364,19990,69,FALSE,0,3
Raphael Dias Belloli,MID,Leeds,3.8,0,0,3,0,30.2,196,29,1,0,6.8,11.6,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,1350393,1,1,26,2,108379,213539,105160,65,FALSE,0,3
Rúben Diogo da Silva Neves,MID,Wolves,1.2,0,0,9,0,13.6,436,30,1,0,3.3,11.2,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,100356,1,0,8,1,-10077,5193,15270,55,TRUE,1,3
