name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
Raphaël Varane,DEF,Man Utd,3.1,0,0,0,0,0,555,19,0,0,0,0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,67465,1,1,0,0,33592,37772,4180,55,FALSE,0,2
Max Kilman,DEF,Wolves,1.5,0,0,18,0,11.9,439,17,1,0,4.1,28.6,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,14239,1,0,0,2,-184,1106,1290,45,TRUE,0,2
Kieran Tierney,DEF,Arsenal,1,0,0,7,0,2.1,16,18,2,0,0.6,1.4,2021-08-22T15:30:00Z,65,6,0,0,0,0,2,0,530760,2,0,2,1,-55704,16792,72496,50,TRUE,0,2
Adam Webster,DEF,Brighton,4,0,0,22,1,12,61,12,0,0,3.9,27,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,43513,0,2,0,5,696,4633,3937,45,TRUE,1,2
Matthew Pollock,DEF,Watford,-0.5,0,0,0,0,0,454,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,63630,0,2,0,0,-1480,3797,5277,40,FALSE,0,2
Ki-Jana Hoever,DEF,Wolves,0,0,0,0,0,0,443,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,169960,1,0,0,0,12019,23280,11261,40,TRUE,0,2
Aaron Wan-Bissaka,DEF,Man Utd,2.5,0,0,13,0,32.3,288,19,1,0,5.6,21.2,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,707386,1,1,2,2,-47625,17513,65138,55,FALSE,0,2
Joël Veltman,DEF,Brighton,0,0,0,0,0,0,62,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,220851,0,2,0,0,-52685,1619,54304,45,TRUE,0,2
Ben Godfrey,DEF,Everton,0,0,0,0,0,0,179,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,67924,2,2,0,0,-10824,1602,12426,50,FALSE,0,2
Lewis Dunk,DEF,Brighton,4.5,0,0,25,1,0.3,59,12,0,0,1.2,9.6,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,435444,0,2,2,6,-23181,11914,35095,50,TRUE,0,2
Kyle Walker,DEF,Man City,4.5,0,0,24,1,9.3,249,16,0,0,3,11,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,410733,0,5,10,6,-28229,20122,48351,55,TRUE,0,2
Marc Navarro,DEF,Watford,-0.5,0,0,0,0,0,398,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,54882,0,2,0,0,-3328,1831,5159,40,FALSE,0,2
Japhet Tanganga,DEF,Spurs,6,0,0,17,1,0.8,371,17,0,0,2.2,19.4,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,103579,1,0,2,5,54382,62241,7859,45,FALSE,1,2
Tariq Lamptey,DEF,Brighton,0,0,0,0,0,0,71,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,34905,0,2,0,0,-7181,659,7840,45,TRUE,0,2
Héctor Junior Firpo Adames,DEF,Leeds,-0.5,0,0,7,0,2.5,463,14,2,0,1.2,7.6,2021-08-21T14:00:00Z,59,8,0,0,0,0,2,0,60316,2,2,2,0,-7223,2019,9242,50,TRUE,0,2
Trent Alexander-Arnold,DEF,Liverpool,10,1,3,50,1,100.9,237,15,0,0,18.2,54,2021-08-21T11:30:00Z,90,5,0,0,0,0,2,0,2418233,0,2,27,12,-14721,68535,83256,75,TRUE,0,2
Ricardo Domingos Barbosa Pereira,DEF,Leicester,5.5,0,0,7,0,2.3,207,20,4,0,2,13.8,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,412582,1,4,4,-1,119239,139339,20100,55,FALSE,1,2
James Tarkowski,DEF,Burnley,2.5,0,0,7,0,0.3,98,15,2,0,3.2,19.2,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,118063,0,2,12,1,2755,13406,10651,50,FALSE,0,2
Cheikhou Kouyaté,DEF,Crystal Palace,4.5,0,1,27,1,0.8,150,13,0,0,1.4,13.4,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,37299,0,0,0,7,521,4017,3496,45,TRUE,0,2
Kristoffer Ajer,DEF,Brentford,5.5,0,0,21,1,0.6,483,13,0,0,2.7,8.4,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,62183,0,0,18,6,10046,13680,3634,45,FALSE,0,2
Matthew Lowton,DEF,Burnley,0,0,0,14,0,12.8,110,15,2,0,2.3,10.6,2021-08-21T11:30:00Z,90,11,0,0,0,0,2,0,168739,0,2,0,1,-16286,2408,18694,45,FALSE,0,2
Rúben Santos Gato Alves Dias,DEF,Man City,8,1,2,38,1,28.7,262,16,0,0,6.6,37.4,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,1844026,0,5,0,11,-45563,64929,110492,60,TRUE,0,2
William Troost-Ekong,DEF,Watford,0.5,0,0,19,0,1,387,12,2,0,3.3,28.2,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,9032,0,2,4,1,-257,713,970,45,FALSE,0,2
Conor Coady,DEF,Wolves,1.5,0,0,16,0,0.5,429,17,1,0,1.8,17,2021-08-22T13:00:00Z,90,17,0,0,0,0,2,0,496233,1,0,0,2,-21378,13556,34934,45,TRUE,0,2
Haydon Roberts,DEF,Brighton,1.5,0,0,0,0,0,560,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,0,0,2,0,0,0,0,0,40,TRUE,0,2
Craig Cathcart,DEF,Watford,0.5,0,0,7,0,1.7,379,12,2,0,0.9,7.2,2021-08-21T16:30:00Z,64,4,0,0,0,0,2,0,12032,0,2,0,1,-166,1086,1252,45,FALSE,0,2
Gabriel Magalhães,DEF,Arsenal,0,0,0,0,0,0,23,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,5261,2,0,0,0,-1748,157,1905,50,TRUE,0,2
Francisco Sierralta,DEF,Watford,-0.5,0,0,0,0,0,396,12,0,0,0,0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,11739,0,2,0,0,-2137,74,2211,45,FALSE,0,2
Calum Chambers,DEF,Arsenal,0.5,0,0,0,0,0,10,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,29487,2,0,0,0,-2702,1502,4204,45,TRUE,0,2
Jonathan Castro Otto,DEF,Wolves,0,0,0,0,0,0,433,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,422,1,0,0,0,-51,38,89,45,TRUE,0,2
James Tomkins,DEF,Crystal Palace,0.5,0,0,0,0,0,147,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,10345,0,0,0,0,-869,395,1264,45,TRUE,0,2
Ezri Konsa Ngoyo,DEF,Aston Villa,4,0,0,22,1,10.5,45,11,0,0,3,15.4,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,76463,0,2,4,6,-4576,3228,7804,50,TRUE,0,2
Christian Marques,DEF,Wolves,-0.5,0,0,0,0,0,549,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,14604,1,0,0,0,4940,6001,1061,40,TRUE,0,2
Nathan Aké,DEF,Man City,2.5,0,0,0,0,0,258,16,0,0,0,0,2021-08-21T14:00:00Z,0,15,0,0,0,0,2,0,42395,0,5,0,0,5602,10000,4398,50,TRUE,0,2
Jonjoe Kenny,DEF,Everton,0,0,0,0,0,0,502,14,0,0,0,0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,5784,2,2,0,0,-431,312,743,45,FALSE,0,2
Angelo Ogbonna,DEF,West Ham,1.5,0,0,15,0,0.2,409,20,1,0,1.5,13.2,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,10620,1,4,2,2,-835,674,1509,50,TRUE,0,2
Rob Holding,DEF,Arsenal,0,0,0,8,0,0.3,14,18,2,0,3.8,31.4,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,122888,2,0,6,0,-33396,1363,34759,44,TRUE,1,2
Seamus Coleman,DEF,Everton,1,0,0,5,0,10.5,165,14,2,0,2.3,11.4,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,52475,2,2,1,0,1022,5763,4741,50,FALSE,1,2
Sergio Reguilón,DEF,Spurs,7,0,0,24,1,4.3,370,17,0,0,2.4,19.2,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,340874,1,0,0,6,78316,99578,21262,50,FALSE,0,2
Timothy Castagne,DEF,Leicester,0,0,0,0,0,0,209,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,65153,1,4,0,0,-18856,548,19404,54,FALSE,0,2
Joachim Andersen,DEF,Crystal Palace,3.5,0,0,18,1,1,488,13,0,0,1.4,9.2,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,35072,0,0,4,5,-1805,1600,3405,45,TRUE,1,2
Yerson Mosquera Valdelamar,DEF,Wolves,-0.1,0,0,0,0,0,446,17,0,0,0,0,2021-08-22T13:00:00Z,0,17,0,0,0,0,2,0,1991,1,0,0,0,-441,36,477,45,TRUE,0,2
Tyrick Mitchell,DEF,Crystal Palace,4,0,0,20,1,1.7,162,13,0,0,2.3,19,2021-08-21T14:00:00Z,90,3,0,0,0,0,2,0,49918,0,0,2,6,1218,5017,3799,45,TRUE,0,2
Andreas Christensen,DEF,Chelsea,6.5,0,0,28,1,1.8,133,18,0,0,1.5,13,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,101993,2,0,0,6,17145,25369,8224,50,FALSE,0,2
Victor Lindelöf,DEF,Man Utd,4,0,0,12,0,0.8,284,19,1,0,1.4,13.2,2021-08-22T13:00:00Z,90,16,0,0,0,0,2,0,61124,1,1,0,2,4756,10505,5749,50,FALSE,0,2
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0,340,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,108119,1,4,0,0,-4005,7477,11482,50,FALSE,0,2
Javier Manquillo,DEF,Newcastle,-0.5,0,0,0,0,0,302,11,0,0,0,0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,679162,0,2,0,0,-33836,16154,49990,40,FALSE,0,2
Romain Perraud,DEF,Southampton,1,0,0,8,0,0.8,460,19,1,0,0.6,5.4,2021-08-22T13:00:00Z,78,13,0,0,0,0,2,0,7929,1,1,0,2,-812,232,1044,50,TRUE,0,2
Ben Davies,DEF,Spurs,0.5,0,0,0,0,0,364,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,21407,1,0,0,0,-1804,1094,2898,45,FALSE,0,2
Martin Kelly,DEF,Crystal Palace,0.5,0,0,0,0,0,151,13,0,0,0,0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,88019,0,0,0,0,-3392,3832,7224,40,TRUE,0,2
Bernardo Fernandes Da Silva Junior,DEF,Brighton,0,0,0,0,0,0,68,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,856,0,2,0,0,-167,0,167,40,TRUE,0,2
Luke Ayling,DEF,Leeds,3.5,0,0,16,0,13.5,185,14,2,0,4.9,27.6,2021-08-21T14:00:00Z,90,8,0,0,0,0,2,0,962027,2,2,8,1,80087,112472,32385,45,TRUE,0,2
Mads Roerslev Rasmussen,DEF,Brentford,-0.5,0,0,0,0,0,89,13,0,0,0,0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,5818,0,0,0,0,-1282,91,1373,45,FALSE,0,2
Jonny Evans,DEF,Leicester,0,0,0,0,0,0,201,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,13390,1,4,0,0,-4060,133,4193,55,FALSE,0,2
Joe Rodon,DEF,Spurs,0,0,0,0,0,0,374,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,8606,1,0,0,0,-1401,197,1598,45,FALSE,0,2
Erik Pieters,DEF,Burnley,-0.5,0,0,2,0,0.9,100,15,0,0,0.2,0,2021-08-21T11:30:00Z,11,11,0,0,0,0,2,0,13362,0,2,2,1,-1884,253,2137,45,FALSE,0,2
Michael Keane,DEF,Everton,1.5,0,0,11,0,0.1,169,14,2,0,4,23.2,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,204423,2,2,17,1,-11677,5546,17223,50,FALSE,0,2
Adam Masina,DEF,Watford,0.5,0,0,15,0,11.7,390,12,2,0,3.3,21,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,9061,0,2,0,1,-173,750,923,45,FALSE,0,2
Ryan Sessegnon,DEF,Spurs,0.5,0,0,0,0,0,368,17,0,0,0,0,2021-08-22T13:00:00Z,0,20,0,0,0,0,2,0,11217,1,0,0,0,-1313,206,1519,45,FALSE,0,2
Daniel Amartey,DEF,Leicester,3,0,0,14,0,0.4,208,20,4,0,1.4,13.8,2021-08-23T19:00:00Z,90,19,0,0,0,0,2,0,1302262,1,4,0,0,164815,197012,32197,40,FALSE,0,2
César Azpilicueta,DEF,Chelsea,6,0,0,25,1,4.1,119,18,0,0,3,23.6,2021-08-22T15:30:00Z,90,1,0,0,0,0,2,0,305902,2,0,2,6,-4272,20090,24362,60,FALSE,0,2
Dan Burn,DEF,Brighton,0,0,0,0,0,0,58,12,0,0,0,0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,2407,0,2,0,0,-727,55,782,45,TRUE,0,2
Andrew Omobamidele,DEF,Norwich,-1.5,0,0,0,0,0,331,16,0,0,0,0,2021-08-21T14:00:00Z,0,12,0,0,0,0,2,0,104044,0,5,0,0,-9200,1371,10571,40,FALSE,0,2
Ryan Bertrand,DEF,Leicester,0,0,0,0,0,0,473,20,0,0,0,0,2021-08-23T19:00:00Z,0,19,0,0,0,0,2,0,100985,1,4,0,0,-46247,1010,47257,50,FALSE,0,2
Lucas Digne,DEF,Everton,1,0,0,13,0,47.1,168,14,2,0,6.2,14.8,2021-08-21T14:00:00Z,90,10,0,0,0,0,2,0,1317706,2,2,0,0,-52082,38901,90983,55,FALSE,1,2
Sead Kolasinac,DEF,Arsenal,0,0,0,0,0,0,11,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,9325,2,0,0,0,-1705,254,1959,45,TRUE,0,2
Craig Dawson,DEF,West Ham,1.5,0,0,7,0,10.8,414,20,1,0,4.1,3,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,23171,1,4,27,2,-1266,1098,2364,50,TRUE,0,2
Ben White,DEF,Arsenal,0.5,0,0,0,0,0,67,18,0,0,0,0,2021-08-22T15:30:00Z,0,6,0,0,0,0,2,0,1557470,2,0,0,0,-206940,23951,230891,45,TRUE,0,2
Thiago Emiliano da Silva,DEF,Chelsea,0,0,0,0,0,0,121,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,208598,2,0,0,0,-41338,4880,46218,55,FALSE,0,2
Kurt Zouma,DEF,Chelsea,0,0,0,0,0,0,128,18,0,0,0,0,2021-08-22T15:30:00Z,0,1,0,0,0,0,2,0,86341,2,0,0,0,-21039,1267,22306,54,FALSE,0,2
Aaron Cresswell,DEF,West Ham,4.5,0,0,12,0,4.2,411,20,1,0,1.9,8.6,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,1345295,1,4,6,2,21799,76490,54691,55,TRUE,0,2
Federico Fernández,DEF,Newcastle,0,0,0,16,0,13.1,465,11,2,0,2.5,5.4,2021-08-21T14:00:00Z,77,2,0,0,0,0,2,0,16228,0,2,6,1,-940,877,1817,45,FALSE,0,2
Mohammed Salisu,DEF,Southampton,1.5,0,1,14,0,0.3,351,19,1,0,3,27.8,2021-08-22T13:00:00Z,90,13,0,0,0,0,2,0,6844,1,1,2,3,-483,293,776,45,TRUE,0,2
Matt Ritchie,DEF,Newcastle,1.5,0,0,13,0,72.8,292,11,2,0,9.2,17.8,2021-08-21T14:00:00Z,90,2,0,0,0,0,2,0,24799,0,2,1,1,2072,4593,2521,50,FALSE,0,2
Ryan Fredericks,DEF,West Ham,0.5,0,0,0,0,0,415,20,0,0,0,0,2021-08-23T19:00:00Z,0,9,0,0,0,0,2,0,11112,1,4,0,0,-644,658,1302,45,TRUE,0,2
Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0,286,30,0,0,0,0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,7168,1,0,0,0,-509,378,887,50,FALSE,0,3
Paul Dummett,DEF,Newcastle,-0.4,0,0,0,0,0,301,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,1101,2,2,0,0,-236,47,283,45,TRUE,0,3
Willy Boly,DEF,Wolves,-0.4,0,0,0,0,0,428,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,5504,1,0,0,0,-988,119,1107,49,TRUE,0,3
José Diogo Dalot Teixeira,DEF,Man Utd,0.5,0,0,0,0,0,510,30,0,0,0,0,2021-08-29T15:30:00Z,1,20,0,0,0,0,3,0,5489,1,0,0,0,-772,288,1060,45,FALSE,1,3
Jamal Baptiste,DEF,West Ham,0.5,0,0,0,0,0,554,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,9313,2,2,0,0,1616,2770,1154,40,TRUE,0,3
Sam Byram,DEF,Norwich,0,0,0,0,0,0,321,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,1369,2,1,0,0,-431,51,482,45,TRUE,0,3
Danny Rose,DEF,Watford,-1,0,0,0,0,0,377,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,34052,0,1,0,0,-8749,704,9453,44,FALSE,0,3
Liam Cooper,DEF,Leeds,1.8,0,0,14,0,3.9,184,29,1,0,2.3,12.8,2021-08-29T13:00:00Z,90,5,0,0,0,0,3,0,25267,1,1,6,2,19,2641,2622,45,FALSE,0,3
Frédéric Guilbert,DEF,Aston Villa,0.5,0,0,0,0,0,46,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,2172,1,1,0,0,-18,224,242,45,TRUE,0,3
Matt Targett,DEF,Aston Villa,1.2,0,0,9,0,2.2,39,21,1,0,1.7,15.2,2021-08-28T14:00:00Z,90,3,0,0,0,0,3,0,412604,1,1,0,2,-201862,3759,205621,49,TRUE,0,3
Luke Shaw,DEF,Man Utd,4.2,0,0,21,1,17.8,275,30,0,0,2.8,10.4,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,3844864,1,0,0,6,-179209,77468,256677,55,FALSE,0,3
Emerson Palmieri dos Santos,DEF,Chelsea,0,0,0,0,0,0,539,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,1676,1,1,0,0,-1076,0,1076,45,FALSE,0,3
Ashley Young,DEF,Aston Villa,3.5,0,0,8,0,0.9,52,21,1,0,0.5,4,2021-08-28T14:00:00Z,78,3,0,0,0,0,3,0,86366,1,1,0,2,5886,14234,8348,50,TRUE,0,3
Christoph Zimmermann,DEF,Norwich,-1,0,0,0,0,0,324,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,6708,2,1,0,0,-1218,59,1277,45,TRUE,0,3
Shane Duffy,DEF,Brighton,5.7,0,0,14,0,0.5,56,22,2,0,2.9,24,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,901780,2,0,4,1,449332,488118,38786,41,TRUE,0,3
Reece James,DEF,Chelsea,6.7,1,0,-2,0,15,142,23,1,0,2.4,8.6,2021-08-28T16:30:00Z,47,11,0,0,0,1,3,0,833445,1,1,0,1,308746,357269,48523,56,FALSE,0,3
Kortney Hause,DEF,Aston Villa,0.8,0,0,5,0,0.1,36,21,0,0,0.3,3.2,2021-08-28T14:00:00Z,1,3,0,0,0,0,3,0,8189,1,1,0,1,-1120,333,1453,44,TRUE,0,3
Tyrone Mings,DEF,Aston Villa,5.5,0,0,0,0,0,38,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,817626,1,1,0,0,181873,215540,33667,50,TRUE,0,3
Björn Engels,DEF,Aston Villa,0,0,0,0,0,0,31,21,0,0,0,0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,63,1,1,0,0,-7,0,7,45,TRUE,0,3
Francisco Femenía Far,DEF,Watford,-1,0,0,0,0,0,382,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,11319,0,1,0,0,-3042,245,3287,44,FALSE,0,3
Héctor Bellerín,DEF,Arsenal,-0.5,0,0,0,0,0,9,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,48415,0,5,0,0,-17353,969,18322,48,FALSE,0,3
Wesley Fofana,DEF,Leicester,0,0,0,0,0,0,220,26,0,0,0,0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,35855,2,1,0,0,-8256,301,8557,44,FALSE,0,3
Arthur Masuaku,DEF,West Ham,0.1,0,0,0,0,0,417,28,0,0,0,0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,3746,2,2,0,0,-783,74,857,44,TRUE,0,3
Brandon Williams,DEF,Norwich,-0.7,0,0,14,0,3.1,290,26,2,0,1.7,14,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,184362,2,1,0,1,20771,30162,9391,40,TRUE,0,3
Jeremy Ngakia,DEF,Watford,-0.7,0,0,3,0,0.4,400,27,0,0,1.3,12.4,2021-08-29T13:00:00Z,39,17,0,0,0,0,3,0,4074,0,1,0,1,-553,64,617,44,FALSE,0,3
Ben Davies,DEF,Liverpool,0,0,0,0,0,0,248,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,20592,1,1,0,0,-6159,0,6159,40,TRUE,0,3
Trevoh Chalobah,DEF,Chelsea,5,0,0,4,0,0,527,23,0,0,0.2,2.2,2021-08-28T16:30:00Z,3,11,0,0,0,0,3,0,187573,1,1,0,1,-52689,23264,75953,50,FALSE,0,3
Bali Mumba,DEF,Norwich,0,0,0,0,0,0,515,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,25901,2,1,0,0,-2488,1107,3595,40,TRUE,0,3
Fabian Schär,DEF,Newcastle,-0.5,0,0,8,0,0.3,305,25,2,0,1.1,10.4,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,17224,2,2,0,0,-1828,478,2306,45,TRUE,1,3
Benjamin Chilwell,DEF,Chelsea,0,0,0,0,0,0,135,23,0,0,0,0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,516090,1,1,0,0,-236742,4576,241318,58,FALSE,0,3
Andrew Robertson,DEF,Liverpool,0.7,0,0,12,0,56.7,234,23,1,0,8.8,17.8,2021-08-28T16:30:00Z,85,6,0,0,0,0,3,0,83990,1,1,13,2,4152,15815,11663,70,TRUE,0,3
Rayan Ait Nouri,DEF,Wolves,-0.2,0,0,0,0,0,470,30,0,0,0,0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,34310,1,0,0,0,-7142,938,8080,44,TRUE,0,3
Michal Karbownik,DEF,Brighton,0,0,0,0,0,0,536,22,0,0,0,0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,5802,2,0,0,0,1179,1861,682,40,TRUE,0,3
Ciaran Clark,DEF,Newcastle,-0.5,0,0,0,0,0,293,25,0,0,0,0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,9990,2,2,0,0,-1659,319,1978,45,TRUE,0,3
Bobby Thomas,DEF,Burnley,-0.5,0,0,0,0,0,534,29,0,0,0,0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,14845,1,1,0,0,1914,4179,2265,40,TRUE,0,3
Rhys Williams,DEF,Liverpool,0,0,0,0,0,0,247,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,4587,1,1,0,0,-627,203,830,44,TRUE,0,3
João Pedro Cavaco Cancelo,DEF,Man City,5.2,0,0,28,1,18.3,256,24,0,0,6,18.6,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,554340,0,5,23,6,-5213,37095,42308,60,TRUE,0,3
Cédric Soares,DEF,Arsenal,-0.5,0,0,1,0,1,5,24,5,0,0.5,4.4,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,17617,0,5,0,-1,-1038,1515,2553,44,FALSE,1,3
Joseph Gomez,DEF,Liverpool,0.3,0,0,0,0,0,238,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,48696,1,1,0,0,-7716,2421,10137,49,TRUE,0,3
Eric Dier,DEF,Spurs,7.7,0,1,27,1,1.1,361,27,0,0,3.7,26.8,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,404813,0,1,9,7,153990,182400,28410,46,TRUE,0,3
Charlie Cresswell,DEF,Leeds,0.5,0,0,0,0,0,563,29,0,0,0,0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,9172,1,1,0,0,5230,6034,804,40,FALSE,0,3
Jan Bednarek,DEF,Southampton,0.8,0,0,0,0,0,343,25,0,0,0,0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,69190,2,2,0,0,-8013,1435,9448,45,FALSE,0,3
Niels Nkounkou,DEF,Everton,1,0,0,0,0,0,570,22,0,0,0,0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,40,FALSE,0,3
Pontus Jansson,DEF,Brentford,6.8,1,2,28,0,10.3,76,21,1,0,4.1,28.4,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,99653,1,1,2,7,36144,47730,11586,45,FALSE,0,3
Aymeric Laporte,DEF,Man City,7.2,0,0,23,1,3.2,259,24,0,0,7.7,11.8,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,233410,0,5,62,6,85591,102977,17386,55,TRUE,0,3
Nuno Varela Tavares,DEF,Arsenal,0.2,0,0,0,0,0,466,24,0,0,0,0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,21774,0,5,0,0,-1401,2258,3659,45,FALSE,0,3
Konstantinos Tsimikas,DEF,Liverpool,6,0,0,4,0,14.3,245,23,0,0,1.8,4,2021-08-28T16:30:00Z,4,6,0,0,0,0,3,0,2205058,1,1,0,1,130949,422275,291326,42,TRUE,0,3
Dimitris Giannoulis,DEF,Norwich,-0.7,0,0,0,0,0,457,26,0,0,0,0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,7058,2,1,0,0,-887,182,1069,45,TRUE,0,3
Kyle Walker-Peters,DEF,Southampton,0.8,0,0,13,0,27.3,342,25,2,0,4.8,11.8,2021-08-28T14:00:00Z,90,14,0,0,0,0,3,0,48092,2,2,9,0,-5781,2241,8022,49,FALSE,1,3
Christian Kabasele,DEF,Watford,-0.3,0,0,0,0,0,384,27,0,0,0,0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,7778,0,1,0,0,-880,279,1159,45,FALSE,0,3
Ibrahima Konaté,DEF,Liverpool,0,0,0,0,0,0,243,23,0,0,0,0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,128476,1,1,0,0,-53198,1843,55041,53,TRUE,0,3
Luke Thomas,DEF,Leicester,4,0,0,14,0,10.6,219,26,1,0,2.5,14,2021-08-28T14:00:00Z,90,15,0,0,0,0,3,0,90122,2,1,0,2,3718,17205,13487,45,FALSE,0,3
